temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
29.616255,35.414375,0.0831625,0.00010244841,0.03322589,0.257915
29.951855,35.42133,0.05268476,8.759441e-05,0.033617057,0.25903055
30.338692,35.419933,0.07056727,6.2268795e-05,0.033619996,0.2576192
30.172396,35.46533,0.055434823,0.00014629617,0.033690758,0.25628167
30.018435,35.51494,0.09168876,0.0006048657,0.033684,0.24796206
29.9206,35.559025,0.08112889,0.00040205673,0.03366873,0.24692792
29.77526,35.611607,0.13297674,0.0057938695,0.033382133,0.23678464
29.417126,35.62956,0.4946793,0.00095479505,0.033353236,0.22063732
30.01888,35.58159,0.072508305,6.845048e-05,0.03354946,0.23487537
30.159916,35.55172,0.06260495,0.00023833521,0.033619992,0.24053374
30.355959,35.52015,0.07333342,0.00047199216,0.03365882,0.24078168
30.3886,35.509533,0.11587373,0.0024452647,0.033610057,0.22877342
30.391632,35.5044,0.11506316,0.00091011956,0.03370623,0.22967051
30.424583,35.492146,0.056740157,0.00018908044,0.03386002,0.23834418
30.154533,35.480206,0.071636386,0.00015806804,0.033785738,0.24016318
30.007423,35.452507,0.11497462,0.00014212151,0.03348537,0.23948702
30.449505,35.386097,0.15944037,8.1129096e-05,0.033593252,0.24088427
30.849344,35.380993,0.20398226,5.7014244e-05,0.033639465,0.24112433
30.96362,35.376896,0.19044651,7.116517e-05,0.03347088,0.23987994
30.727905,35.400845,0.1197325,0.00018018288,0.033363212,0.23763718
29.928541,35.437412,0.2717609,0.01765362,0.03266168,0.22527538
29.35333,35.36601,2.0224888,0.022557693,0.030490803,0.200745
29.08568,35.046776,3.8514311,0.0024744947,0.028760962,0.18008845
28.799452,33.318615,4.7006197,0.012330752,0.014728064,0.15617532
28.420094,27.161787,11.214157,0.0030534347,0.006083197,0.13252546
28.397776,23.878862,16.249638,0.0021943124,0.005801837,0.12327899
28.940739,25.180555,18.307188,0.0019545709,0.0056677726,0.1219917
29.632427,25.49227,22.373392,0.0021771204,0.005449483,0.12260396
30.118975,26.13218,26.156517,0.0022491564,0.005472856,0.12499701
30.643929,25.426012,27.435228,0.0015820452,0.005417576,0.1270928
30.807037,24.554615,26.536104,0.0011673975,0.0052317646,0.12781201
30.629587,23.468292,26.994938,0.0009188025,0.0049713156,0.12692858
31.000755,22.141428,39.066566,0.00071298337,0.004732486,0.12912838
31.009817,24.789335,30.626616,0.00053575286,0.004592292,0.13254151
31.172455,24.984987,24.15939,0.00047283247,0.0046027163,0.13872032
