temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
29.35818,36.49933,0.056494478,0.0003758065,0.28870866,0.0737505
29.432058,36.52638,0.047181133,0.00036790458,0.2872768,0.07306907
29.247002,36.552837,0.042646892,0.00043283292,0.2856289,0.07247519
28.92848,36.583054,0.066959314,0.0005829124,0.28080532,0.07125767
29.023998,36.55799,0.05378686,0.0002517176,0.28053373,0.07118455
29.062395,36.558914,0.039429758,0.00016874039,0.28005016,0.07091153
29.075195,36.54959,0.039055597,0.00012730622,0.27932942,0.07062714
28.38807,36.57489,0.10460719,0.010214025,0.2739697,0.067997865
27.791412,36.63876,0.2422652,0.0049069724,0.2671644,0.06571055
27.442266,36.642544,0.16664477,0.00070995145,0.26690897,0.06681742
27.679005,36.647846,0.047424614,0.0002285143,0.27387,0.06832632
27.869123,36.653465,0.046986114,0.00016809738,0.27711368,0.069095664
27.739014,36.687252,0.046577357,0.00021870898,0.27879614,0.06949119
27.657671,36.70621,0.047308408,0.00036006529,0.27996215,0.069685325
27.653603,36.69949,0.05391812,0.0009742887,0.28093472,0.06917067
27.534924,36.65191,0.068370424,0.0012726809,0.27993286,0.06861354
27.711279,36.64789,0.059647262,0.001174645,0.28084043,0.06825076
27.635984,36.645767,0.052670255,0.0010091754,0.28076026,0.06827785
27.81795,36.641323,0.045190237,0.00056381704,0.28154737,0.06906536
28.128841,36.631454,0.045655265,0.0006633172,0.28185916,0.069321
28.25796,36.634594,0.04458124,0.00018599124,0.28276783,0.069425255
28.375092,36.64512,0.04915852,0.000144404,0.28302723,0.06921751
28.848166,36.63785,0.0542912,0.0001294684,0.2829805,0.068883926
28.792553,36.637856,0.06168688,0.0001245051,0.28177452,0.0684311
29.179558,36.62899,0.08395758,0.00012222001,0.28164524,0.06816812
27.945976,36.661945,0.11485813,0.017116206,0.27460888,0.06621702
27.295464,36.717194,0.32153335,0.010723061,0.26474497,0.06294564
26.996956,36.72561,0.3695796,0.008112274,0.25732905,0.060298253
26.887766,36.700687,0.36146283,0.0049889795,0.24921483,0.057616808
26.432308,36.68373,0.40076938,0.006190371,0.24141827,0.055070587
26.013205,36.65895,0.5345443,0.007074447,0.23328632,0.05268372
25.897665,36.564533,0.6434995,0.004282806,0.2277585,0.05105152
25.74626,36.560318,0.7063805,0.0022540928,0.22453764,0.050364092
25.93881,36.545357,0.52819306,0.0010259823,0.23062566,0.053282533
26.17997,36.54568,0.22540148,0.00055307813,0.24269426,0.056884315
26.335482,36.571087,0.17105348,0.00082947034,0.25177643,0.059746016
26.041164,36.547195,0.51026016,0.000932216,0.25414693,0.061204795
25.801579,36.581295,0.64334977,0.00023060969,0.2568689,0.06376975
26.000063,36.593006,0.3415923,0.0001507209,0.2628093,0.06688731
26.038004,36.41738,0.19219515,0.00020204378,0.26375106,0.06925941
26.172474,36.41449,0.16959482,0.00014532205,0.26625416,0.07131304
26.381866,36.432068,0.12063892,0.00015751038,0.27071032,0.072752744
26.353823,36.429253,0.08535531,0.00016604397,0.2730844,0.07384113
26.63873,36.42157,0.08797237,0.00017536085,0.27576458,0.074474946
27.0179,36.406277,0.07380127,0.0002125702,0.277186,0.07481883
26.617239,36.402878,0.08287545,0.00026995677,0.27515963,0.07504197
26.806032,36.384823,0.07942262,0.00040407694,0.27659482,0.075683884
27.101357,36.354225,0.058127537,0.00026095228,0.27927536,0.07580162
27.547596,36.29921,0.054519366,0.0002031961,0.2797623,0.075532764
