temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
29.468882,35.238483,0.049563233,1.461363e-07,0.028972734,0.10844917
29.385477,35.269356,0.053693864,1.148123e-07,0.02916482,0.108166285
29.3108,35.297504,0.05408689,1.1058803e-07,0.029321428,0.107939534
29.334124,35.32172,0.055822447,1.071085e-07,0.02946196,0.1076775
29.60694,35.336224,0.07293222,5.7366535e-08,0.029524658,0.107510634
29.891253,35.34015,0.06953271,5.5013583e-08,0.029643387,0.10731415
29.988028,35.33674,0.06315425,1.2395826e-07,0.029715475,0.10681123
30.101467,35.33899,0.061735734,3.7036796e-07,0.029719265,0.10604449
30.32404,35.340652,0.05235512,4.4176932e-07,0.029960716,0.10569942
30.389786,35.337543,0.053462155,1.494607e-06,0.030160073,0.105194025
30.475163,35.334953,0.052211743,1.848526e-06,0.030222928,0.104603104
30.690615,35.33119,0.05130635,6.68778e-07,0.030253213,0.10395792
30.830008,35.33586,0.056383017,2.003035e-07,0.0302182,0.103235975
30.467783,35.268196,0.054727055,3.8133965e-07,0.03005473,0.102429844
30.360504,35.205013,0.0585187,1.2479842e-06,0.029864738,0.10197459
30.02253,35.078842,0.055917013,2.0666964e-06,0.02939629,0.10144535
29.820312,35.093227,0.059008658,1.2382922e-06,0.02932831,0.10144685
29.573683,35.03482,0.057612006,7.9537097e-07,0.028824946,0.101183504
29.78315,35.016403,0.06439948,3.5935494e-07,0.028586185,0.101239376
29.949564,35.01634,0.05441001,8.220132e-07,0.028982392,0.10162671
29.945423,34.99507,0.052455105,4.1690737e-07,0.029256163,0.10177084
30.114067,34.996155,0.05374354,7.759111e-07,0.02951817,0.10183492
29.910242,34.96325,0.048305806,7.4286095e-07,0.029507812,0.10149802
29.913149,34.850716,0.05484228,7.6050765e-06,0.02908693,0.10100282
29.990374,34.815662,0.06012851,2.030186e-05,0.028929245,0.100990444
30.079096,34.791485,0.06092759,1.3434637e-05,0.028979773,0.101437554
30.43795,34.790592,0.056075342,3.1823456e-06,0.029065236,0.10164893
30.237558,34.750248,0.053906366,2.4251106e-06,0.028991146,0.10156281
30.41244,34.752518,0.06839364,8.408016e-07,0.028707216,0.10145834
30.796753,34.736797,0.06422862,4.4298727e-07,0.028669767,0.10171361
30.636591,34.419537,0.109687224,1.0358223e-06,0.028532308,0.101384036
30.686964,34.57013,0.075774536,5.8829764e-06,0.028667191,0.10168888
30.620005,34.53926,0.07313637,4.7680683e-06,0.02876847,0.10155545
30.456987,34.411613,0.10167087,8.717658e-06,0.028199412,0.100289576
30.33486,34.318256,0.21538188,4.1954787e-05,0.027520534,0.09965558
30.329857,32.498974,0.13617224,1.0554892e-05,0.02707582,0.09802512
31.037985,33.760677,0.0689024,4.7562744e-06,0.027275516,0.09821573
31.248795,33.953335,0.06111339,3.0876492e-06,0.027283465,0.09738458
31.402939,34.01447,0.05873361,3.2689532e-06,0.027525611,0.09749641
31.586643,34.062656,0.058274705,2.5885008e-06,0.027642759,0.09763862
31.556509,34.084152,0.062649846,1.6416886e-06,0.027760116,0.09777635
31.677067,34.10912,0.07385586,1.3274865e-06,0.027658764,0.097430654
31.843155,34.13936,0.07769037,6.421872e-07,0.027802996,0.097329274
32.139,34.166756,0.081584595,2.3552796e-07,0.027874738,0.0972971
32.120316,34.193905,0.07439819,2.5604356e-07,0.028101316,0.09764391
31.887463,34.181778,0.06964537,2.6072652e-07,0.028364751,0.097509235
31.317308,34.146137,0.07598811,4.0802462e-07,0.028090533,0.09554867
31.224148,34.01897,0.07999005,2.3028646e-07,0.027726656,0.093441084
