temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
28.203754,36.671314,0.0966158,0.0009104173,0.27107197,0.080799766
28.274548,36.636425,0.04464292,0.00020520104,0.27238637,0.08139738
28.532972,36.643173,0.03688207,0.00016699659,0.27452987,0.08230344
28.310314,36.69498,0.041506607,0.00025865497,0.27513853,0.08215432
28.317577,36.72191,0.045069207,0.00016475431,0.2758364,0.082251355
28.083534,36.747135,0.061248705,0.00080792845,0.27526817,0.08202694
27.651651,36.77329,0.09943594,0.0011329704,0.27575365,0.08184408
27.594316,36.748547,0.1039452,0.0003187838,0.27526146,0.08147741
27.817158,36.718582,0.053768598,0.000326015,0.27746585,0.08254419
28.038252,36.695965,0.04802641,0.00040161877,0.27831596,0.08281943
28.507181,36.66175,0.042268086,0.00041154673,0.27892274,0.08288036
28.772694,36.633724,0.043229494,0.00078877213,0.27743396,0.08247817
29.00048,36.615566,0.03715171,0.00080280576,0.27802074,0.08217552
28.917643,36.618874,0.03677042,0.00057872036,0.27788115,0.081466034
28.437277,36.616146,0.10487702,0.0030361377,0.26836434,0.077827536
28.332869,36.635765,0.046619028,0.00028909885,0.2701704,0.078883715
28.602911,36.645245,0.035361942,0.00010615321,0.27362046,0.07928616
29.054493,36.650913,0.04185852,0.00010323927,0.27474907,0.079132296
29.388517,36.66264,0.057310954,9.4860894e-05,0.27467188,0.07847155
29.76143,36.671654,0.055188704,0.00011814111,0.27457988,0.07793136
30.003448,36.68357,0.05711655,0.00012355442,0.27419946,0.077171095
29.821695,36.699177,0.052172795,0.00011397738,0.2737751,0.076377995
29.798136,36.6937,0.052430697,0.000143529,0.27333415,0.07558808
29.171408,36.507584,0.082212806,0.0005294286,0.26998192,0.07424154
28.625801,35.408745,0.22569647,0.0048932703,0.25939262,0.07074793
28.228199,35.0658,1.560504,0.028731706,0.23444277,0.061557718
27.544046,32.137234,6.7854004,0.048816655,0.20373811,0.051186495
26.608152,21.09434,11.153546,0.015171742,0.1845575,0.045303896
26.11867,13.99391,17.05946,0.008439137,0.17717323,0.04264761
26.792866,13.721821,24.119823,0.0064498526,0.17183939,0.04001107
27.375265,15.186863,31.087242,0.0065765674,0.16676497,0.037741445
27.933208,16.752813,37.756325,0.0030902787,0.1625005,0.036092974
28.203215,18.258656,41.422104,0.002191694,0.15852968,0.034778856
27.90976,18.456917,49.134453,0.0013491791,0.15548351,0.033934813
28.280273,18.387852,56.159004,0.00049811247,0.15547845,0.033539623
27.91461,18.509304,63.49996,0.001474244,0.156075,0.033172116
27.922287,20.163042,60.790974,0.0010034702,0.15803735,0.033178117
27.978495,22.170834,53.036747,0.0007424439,0.16110565,0.033613343
27.915812,23.915201,45.19133,0.00060496974,0.16348605,0.034220286
28.145214,25.378027,38.311768,0.0009228965,0.16689284,0.035145722
28.24004,26.63544,33.787422,0.0012431721,0.16854218,0.035971995
28.251375,27.619865,31.171741,0.0012704281,0.17168626,0.03763641
