temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
29.72818,35.90761,0.057638936,7.3973956e-07,0.028015021,0.094748296
30.022104,35.88169,0.052636217,5.9861645e-07,0.028447935,0.09526389
30.292782,35.889874,0.050128892,4.0810346e-07,0.028784389,0.095264666
29.942596,35.860115,0.042405162,8.025962e-07,0.028918644,0.09481108
29.69653,35.828148,0.045879006,1.0257497e-06,0.029067725,0.094394356
29.624935,35.814842,0.05504888,8.2719384e-07,0.029130714,0.09389615
29.478838,35.800346,0.058219887,9.812825e-07,0.029034533,0.093291596
29.431677,35.799675,0.06523416,6.69216e-07,0.028839532,0.09292506
29.90169,35.795258,0.070567556,2.566502e-07,0.028928544,0.093402825
29.88598,35.78771,0.046107717,3.265897e-06,0.029203497,0.09359166
30.253971,35.784973,0.04460788,3.201612e-06,0.029435055,0.09338687
30.266167,35.768997,0.043896582,1.9184497e-06,0.029645108,0.09321206
30.366344,35.758526,0.03903233,2.7205745e-06,0.02984365,0.09302174
30.499374,35.761505,0.041011997,4.637756e-06,0.030020801,0.09277068
30.37577,35.777004,0.047148827,1.0219054e-06,0.029993637,0.09230302
30.155169,35.761585,0.04715193,1.030319e-06,0.029989975,0.09199415
30.228596,35.737232,0.05279535,1.0955297e-06,0.029653275,0.09167597
30.649801,35.74603,0.061899558,5.507432e-07,0.0299679,0.091724046
30.483154,35.75995,0.051859338,9.739343e-07,0.02969884,0.09117158
30.119703,35.733658,0.048005003,1.6227082e-06,0.029602207,0.09067134
29.623991,35.703438,0.059863556,1.3144726e-06,0.028917065,0.089956984
29.288685,35.557476,0.1735355,1.4016862e-05,0.028007232,0.08466769
29.026356,35.03967,0.5105997,0.000111890244,0.026290618,0.07828604
28.870554,34.36505,0.8571096,0.00027642358,0.023822043,0.07067614
29.006723,34.568115,1.9936606,0.00028480066,0.022310926,0.06528012
29.42139,34.6419,0.26453328,5.4297696e-05,0.02199438,0.06681508
29.89309,34.64698,0.05575067,2.119697e-05,0.023019858,0.07180502
30.455507,34.658264,0.06173545,9.716898e-06,0.024477756,0.07770913
30.74852,34.685093,0.11112677,7.983886e-06,0.025333887,0.08229425
31.123089,34.715797,0.10833295,3.5736953e-06,0.026333544,0.0871076
30.99173,34.76172,0.15279649,4.177624e-06,0.026831836,0.09075357
30.78925,34.786316,0.17855671,3.2772687e-06,0.026850054,0.09399707
31.222305,34.80251,0.15561256,2.6680812e-06,0.02741966,0.0976556
31.33685,34.826946,0.12737225,3.427915e-06,0.02782576,0.1002164
31.302553,34.87138,0.1580347,1.3291301e-06,0.028288295,0.10185802
31.065859,34.89242,0.21510552,1.4083505e-06,0.028666811,0.1034488
30.873365,34.856678,0.1521264,1.0612339e-06,0.028939031,0.10485563
30.640259,34.73781,0.09465996,1.0031674e-06,0.029019635,0.10504404
30.329708,34.600246,0.10394451,1.3626617e-06,0.028806023,0.10428589
30.340729,34.501118,0.12478206,3.3694157e-06,0.028630637,0.10341964
30.290855,34.463886,0.15599383,2.3653504e-06,0.028211698,0.10229733
30.550608,34.457623,0.13993171,3.3375957e-06,0.028131723,0.102214165
30.45557,34.44031,0.18240239,1.1938264e-06,0.027644198,0.10146775
30.444437,34.447342,0.17718472,1.0257635e-06,0.027748376,0.10143358
30.016932,34.426785,0.23051912,1.8533826e-06,0.027387712,0.10049057
29.888746,34.36663,0.2993733,1.8488499e-06,0.026615698,0.099173054
29.776245,34.273514,0.30414617,1.1742455e-06,0.026015444,0.09813985
29.603146,34.20671,0.30245873,2.0420248e-06,0.02519919,0.09754837
29.387394,34.126823,0.367501,3.8744497e-06,0.023990598,0.094269164
29.920935,34.105774,0.42811227,1.3666544e-06,0.022493964,0.091877714
30.609077,34.11607,0.21045205,4.7303106e-07,0.02175648,0.09281201
30.927574,34.09377,0.18029186,3.2219623e-07,0.021143427,0.09365805
30.988367,34.125328,0.2214024,6.2735234e-07,0.020424908,0.09221966
