temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
28.280499,36.61771,0.06911115,5.862799e-05,0.17235301,0.08953066
28.740215,36.603897,0.059832286,2.3434146e-05,0.17285843,0.090881325
29.024282,36.61614,0.0439872,1.8173161e-05,0.1752239,0.093864635
28.891861,36.65129,0.046774052,1.6261736e-05,0.17573959,0.094755724
28.869709,36.676163,0.057113744,1.5289603e-05,0.17602131,0.095044576
28.475231,36.691692,0.054608706,2.3267416e-05,0.1752927,0.095135614
28.360712,36.703205,0.0678969,1.9091116e-05,0.17498294,0.0948639
28.579912,36.70591,0.080636166,2.0347985e-05,0.17545643,0.0940565
29.059002,36.684166,0.0808664,2.360196e-05,0.17660958,0.09299261
29.337875,36.655415,0.0723407,4.831019e-05,0.17736325,0.092023164
29.41689,36.627655,0.07402406,8.848184e-05,0.17677796,0.090504475
29.613218,36.603878,0.07516218,0.00014390216,0.17654087,0.08827175
29.72176,36.593075,0.066813774,0.00017460753,0.1758731,0.086009406
29.828812,36.596188,0.05911745,0.00012481994,0.17685013,0.08490831
29.529108,36.58,0.06746365,6.145256e-05,0.17441745,0.083493516
29.318497,36.59498,0.076014146,2.6083471e-05,0.17326458,0.083938085
29.662695,36.620556,0.0664468,1.147556e-05,0.17503734,0.08485594
29.800337,36.64122,0.0711652,8.470666e-06,0.17468405,0.086903535
30.58249,36.650925,0.13485733,1.8566071e-06,0.17529465,0.088030905
30.855305,36.65626,0.102633044,2.1395597e-06,0.17494997,0.08834383
30.526146,36.68948,0.07854013,4.708622e-06,0.17469567,0.08816269
30.408682,36.699535,0.080917604,7.459887e-06,0.17328827,0.08733999
29.899725,36.711353,0.07733891,5.9299244e-05,0.17216186,0.08610102
29.271187,35.436146,2.046598,0.0019060397,0.16791424,0.08361085
28.214714,31.45403,32.24341,0.0019231137,0.1600073,0.07898011
27.593433,25.77293,54.641308,0.0020844147,0.1362135,0.069501445
27.710337,23.672375,65.028534,0.002655902,0.12626845,0.06273838
27.757118,26.477636,59.687466,0.0024244303,0.11913154,0.057339016
28.34245,27.378662,53.57594,0.0009694666,0.11279957,0.05386611
28.885303,27.720903,48.525135,0.00049878086,0.10684449,0.051240083
29.103872,28.108414,44.690426,0.00027161953,0.102148645,0.048600033
29.34562,28.246675,44.7746,0.00010467654,0.09766851,0.04543259
29.598213,28.350552,57.768486,4.625701e-05,0.09356747,0.043126207
29.496128,28.558968,61.918213,2.3790228e-05,0.090495355,0.042636156
29.52704,28.607763,62.406094,1.3957184e-05,0.087481916,0.04042615
29.387001,28.583916,69.545845,2.2575032e-05,0.085646994,0.038881864
29.108322,28.429453,72.112045,2.7606846e-05,0.08433794,0.03761995
28.96022,28.50985,72.02783,5.019681e-05,0.08368677,0.036614165
28.842182,28.9339,68.40256,0.00012043442,0.08377494,0.036002625
28.893805,29.430758,63.032833,0.00025885145,0.08403122,0.03558379
28.841469,29.947763,58.680195,0.0003812067,0.08270668,0.035115097
28.907177,30.405388,55.12999,0.0004723616,0.08164484,0.03568263
28.726748,30.73331,51.978046,0.0003922541,0.079984814,0.035593607
28.265484,30.98655,49.80159,0.00028214348,0.07795653,0.034750134
28.077116,31.134668,48.32622,0.00010199845,0.07623934,0.033101376
27.949924,31.178988,48.033417,5.659384e-05,0.0743524,0.031799417
27.77643,31.159555,47.69139,2.1001732e-05,0.07209634,0.030561773
27.618834,31.20808,50.390614,1.6162221e-05,0.07050164,0.029573679
27.24938,31.022778,53.33003,2.144402e-05,0.06767955,0.028319132
27.658113,31.23109,57.846767,1.978894e-05,0.06608286,0.027486749
28.207005,31.257309,56.483536,1.8484772e-05,0.06771859,0.02738029
28.563166,31.42273,58.721104,3.4326004e-05,0.069906324,0.027519275
29.015491,31.54234,61.363457,3.270407e-05,0.07163372,0.027656676
28.787178,31.709297,62.49535,4.261401e-05,0.07159745,0.027196512
28.582563,31.89896,68.08559,9.8340475e-05,0.06987525,0.026419654
28.424837,31.839014,71.968704,0.0013939724,0.066892065,0.02555917
27.820436,30.131092,76.82372,0.002879083,0.06401279,0.024497189
27.508705,29.951145,84.79648,0.0031905943,0.06112325,0.023063226
27.390162,29.69894,87.527145,0.0015464232,0.058424026,0.021589622
27.269522,29.932978,87.22998,0.0008034305,0.05593014,0.020355826
27.129889,29.278616,85.95202,0.0010343783,0.053609665,0.019198604
26.868319,28.927925,93.0762,0.0010739707,0.05147379,0.01814774
26.675823,28.861782,98.30337,0.00049372995,0.049512766,0.017210651
26.470627,29.493908,100.21496,0.00021794514,0.047697425,0.016415207
26.362686,29.604527,109.08123,0.00012254942,0.046185028,0.015847925
26.338364,29.614906,119.46663,6.0977694e-05,0.044714797,0.015406314
26.471216,29.663868,122.42234,6.443581e-05,0.044164773,0.015253196
26.223701,29.85498,121.77789,9.9615005e-05,0.043270826,0.014963813
26.045189,29.976246,120.90422,0.00016669328,0.042096548,0.014688854
26.118105,30.146452,118.75355,0.0002485581,0.041168753,0.014589598
26.104198,30.231995,116.634026,0.00030698336,0.041253973,0.014633996
26.173471,30.323685,114.583145,0.00021351244,0.04114209,0.014771377
26.513609,30.39792,112.91407,0.00013202794,0.040907405,0.015009179
26.622383,30.507196,111.48693,6.119201e-05,0.040472027,0.0151622435
26.818335,30.583061,108.426125,1.3275277e-05,0.039707996,0.01564107
27.25332,30.564516,109.16275,5.533686e-06,0.039013937,0.016239371
27.14413,30.697308,108.3405,6.4944506e-06,0.03841902,0.016995057
26.547207,30.851456,112.937744,3.6457834e-05,0.03742599,0.016792383
26.030743,30.97343,112.36897,1.6666629e-05,0.036312517,0.016278978
25.797022,30.96922,114.08494,2.4674386e-05,0.035336196,0.01603918
26.290693,30.991938,114.178505,1.6907114e-05,0.035062984,0.016269874
26.775042,31.034538,112.52866,1.6061927e-05,0.0357581,0.016985908
27.018343,31.134111,110.02481,2.4765572e-05,0.036206122,0.017493488
27.28437,31.321585,106.3899,3.81975e-05,0.037028138,0.018178662
26.955513,31.583115,104.73597,7.204267e-05,0.03716854,0.01859125
26.78222,31.804537,103.31295,0.00011469597,0.03659479,0.019111546
26.81998,31.999825,100.32835,0.00015618313,0.03761023,0.020138908
26.956776,32.143837,97.218025,0.00011895001,0.038454268,0.02129357
27.073326,32.262524,94.74628,7.719908e-05,0.038637854,0.022510739
27.03781,32.33916,93.26321,6.0345224e-05,0.038337458,0.023499662
27.069496,32.32518,92.56065,5.621737e-05,0.037757255,0.024576105
27.277626,32.330048,93.76887,2.958116e-05,0.0372911,0.026088936
27.555523,32.324974,94.29111,1.4394647e-05,0.03780066,0.028254807
27.399342,32.36563,95.25376,1.093178e-05,0.03870343,0.029765707
27.121714,32.42699,98.84414,1.9897525e-05,0.039749395,0.031015653
26.478027,32.518715,98.421036,3.6934827e-05,0.039831284,0.031381994
26.133974,32.518486,99.1045,4.458639e-05,0.03900903,0.031526998
26.11943,32.668602,99.22203,5.3018997e-05,0.03930949,0.032735657
25.813154,32.817574,98.269356,9.445533e-05,0.040074367,0.033376332
25.476543,33.009148,98.987625,9.251811e-05,0.03934895,0.033797488
25.104633,33.148746,98.642845,0.00011489423,0.038619176,0.034550842
24.756163,33.23031,98.165695,0.00012051667,0.037785646,0.03435141
24.716171,33.286514,98.6808,6.387612e-05,0.036650434,0.033430118
25.035837,33.345585,98.48773,3.1180367e-05,0.037508518,0.03603482
25.46656,33.383926,96.918526,1.5552614e-05,0.039704703,0.03920892
25.860542,33.421265,95.8494,1.1355457e-05,0.04181327,0.0423726
26.135199,33.45316,95.68085,7.95437e-06,0.0435268,0.044965886
26.473526,33.471527,96.24643,3.9884417e-06,0.044964742,0.046955362
26.552637,33.501602,97.672966,3.9925335e-06,0.046615954,0.04912083
26.478794,33.46897,98.207405,6.417291e-06,0.048157196,0.05151102
26.386118,33.544388,99.21389,1.4156252e-05,0.05041879,0.054670848
26.45268,33.577137,98.5195,1.6863718e-05,0.052702285,0.05785915
