temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
30.066994,35.402775,2.726746,0.0017743488,0.032344356,0.20596522
30.15504,35.43144,2.329596,0.0012514635,0.032867827,0.20418644
30.16446,35.449802,1.8514369,0.00031326895,0.03290369,0.21127453
30.078814,35.462555,2.1222715,0.00032050954,0.032638688,0.21138498
30.321903,35.46452,2.3327851,0.00031082353,0.032779768,0.21164353
30.385185,35.477688,2.7280822,0.00028576615,0.03285785,0.2110513
30.75934,35.479717,3.6823955,0.00020066038,0.03300733,0.21030813
30.666187,35.486973,5.8283954,0.0002503608,0.032902963,0.20930956
30.086021,35.420815,5.9610004,0.00024915222,0.03269143,0.2091105
29.681156,35.324646,5.9233866,0.00021263125,0.032477666,0.20851126
29.44619,35.260845,5.0590105,0.00024630502,0.03251724,0.20935549
29.631807,35.276016,3.8554792,0.00021847952,0.032609507,0.21051908
29.22593,35.31043,2.9830594,0.00025454254,0.032723665,0.21082737
28.684553,35.335266,3.028748,0.0010661639,0.032070067,0.19991629
28.87389,35.34533,3.1197114,0.00028964927,0.031914365,0.20239577
28.790485,35.321186,2.5435686,0.00032581788,0.032015704,0.20389651
28.5733,35.325607,2.4803324,0.0003729872,0.03201361,0.20424715
28.80726,35.302563,2.6202154,0.00033982747,0.032542415,0.2066511
29.11385,35.27745,2.8642657,0.00036468,0.032667696,0.2076421
29.172733,35.238583,3.477675,0.00035379812,0.032781247,0.20918757
29.230886,35.198673,4.340648,0.00034218354,0.032791156,0.21045211
29.55409,35.16608,4.709792,0.0002644426,0.033018813,0.21190563
29.751738,35.19149,4.939928,0.00029955295,0.03309112,0.21142842
29.840721,35.212704,5.112976,0.0002618197,0.033087403,0.20952779
30.503065,35.170937,5.532985,0.00017467352,0.03301649,0.20835511
30.46892,35.19143,5.065298,0.0002862108,0.032971617,0.20863174
29.634853,35.24551,4.0553293,0.0010492122,0.03276337,0.20233369
28.907703,35.285484,4.0541277,0.0030404027,0.03167747,0.19046348
28.416685,35.304546,4.970976,0.0071463017,0.029676246,0.17495129
27.731077,35.185974,7.0165763,0.0123259565,0.02763374,0.1590599
27.230843,34.79441,10.905285,0.008639963,0.023903288,0.14378619
27.576128,34.804512,12.853093,0.00078987796,0.022636916,0.13890378
27.794647,34.519176,9.346515,0.00032706573,0.023022322,0.15888537
27.684937,34.096745,6.006076,0.0011483466,0.024229009,0.16971038
28.067017,34.02275,5.4036136,0.0006058124,0.025988288,0.1792532
28.396597,33.97792,5.229221,0.00074307615,0.02741477,0.19141653
28.261068,34.081306,7.244479,0.00106342,0.028094243,0.1963218
27.937788,34.26995,8.29923,0.0011036703,0.028379122,0.19969472
27.790516,34.404404,8.764248,0.0008792836,0.028800862,0.20325042
28.10914,34.390636,8.63017,0.0006686748,0.02914675,0.20617145
28.458961,34.303726,8.500473,0.0005351132,0.029559394,0.21026434
28.492195,34.370876,7.373798,0.0004302001,0.030000605,0.21301755
28.761467,34.451332,6.0158086,0.00029658712,0.030522319,0.2209244
28.81311,34.498405,5.182541,0.00023062505,0.030888507,0.2244532
28.986202,34.50631,4.7658043,0.00022953322,0.031136788,0.22715694
29.101326,34.505184,4.6793814,0.00025434644,0.031277265,0.22744602
29.069262,34.47434,4.744704,0.00027225516,0.03127627,0.22736993
28.918283,34.179253,4.9864874,0.00024195874,0.030988215,0.22277522
28.729225,33.968197,7.28224,0.00029150554,0.030773448,0.21976855
28.652985,33.62928,15.016471,0.00051268557,0.030031107,0.21595979
28.84913,31.83534,27.52711,0.0010392901,0.02961867,0.21444365
29.005236,31.288095,27.772184,0.0012716659,0.029322343,0.21340623
29.355938,32.157936,30.480873,0.0019906247,0.029775904,0.21368402
29.256313,32.21492,35.685463,0.003483551,0.029871454,0.21277478
29.04955,32.534153,36.336258,0.0044819,0.029684138,0.20842203
29.13613,32.960373,33.281433,0.0035360567,0.030093266,0.20868923
29.218912,33.3194,29.36833,0.002659042,0.03018972,0.20745446
29.355984,33.581863,25.630398,0.0022362182,0.029873934,0.20330462
29.359833,33.81054,21.113644,0.0020069152,0.03047254,0.1987656
29.228924,33.95372,19.710829,0.0030688015,0.030335814,0.19322403
28.971117,34.016994,19.852308,0.0017688905,0.030109594,0.1887032
28.755165,34.056156,19.250181,0.00109587,0.030339124,0.19632171
28.430834,34.09949,18.755932,0.0011198223,0.030021878,0.19780125
28.372074,34.111588,19.133884,0.0009196536,0.030445006,0.19783776
28.172884,34.120094,21.049356,0.0008064385,0.03067609,0.1998521
27.881166,34.138325,22.384212,0.0007144935,0.030986607,0.20070393
27.638233,34.263096,20.004618,0.0010928122,0.030909989,0.19917043
27.202394,34.376797,16.144808,0.0011874548,0.030644026,0.19745766
26.917532,34.390507,14.050629,0.0004906795,0.030484732,0.19761696
26.835085,34.39327,13.201382,0.00049229595,0.030509459,0.19976534
27.213118,34.381996,12.4011135,0.0003805932,0.030943332,0.20551981
27.663057,34.31719,11.541755,0.00033352518,0.031307235,0.21317516
27.87928,34.370846,10.079975,0.0003246148,0.03167862,0.21922663
28.242496,34.29467,9.841564,0.00028770903,0.031731497,0.22372109
28.414713,34.29577,10.005846,0.00026790207,0.032051012,0.22707129
28.617022,34.30118,10.308476,0.00026229004,0.031909827,0.2296822
28.580513,34.34752,10.260441,0.00024497366,0.031997524,0.23466557
28.565248,34.45176,8.588532,0.0002392455,0.03236893,0.24189839
28.105156,34.586002,7.227296,0.00029603235,0.03224477,0.24362949
27.73248,34.706425,6.6535945,0.00025794978,0.032413483,0.24333027
27.688768,34.705246,7.314889,0.00022699925,0.032542236,0.2425475
28.039673,34.73934,7.779357,0.00016543792,0.032717176,0.24166678
28.094479,34.753593,8.590951,0.00020900127,0.032696404,0.24087824
27.937996,34.641594,9.256556,0.0002075838,0.032508854,0.24006318
27.711832,34.55446,8.853204,0.00022497869,0.03232998,0.24027373
27.664387,34.161148,8.809463,0.00017436317,0.03230003,0.23915865
27.863403,34.052956,9.791764,0.00018908035,0.0324745,0.24059261
28.224897,34.038834,9.102901,0.00034047497,0.03247956,0.2399714
28.515797,34.020622,8.27988,0.0005430493,0.032536216,0.2382624
28.637766,34.01389,7.7834234,0.00060667226,0.032766365,0.2408736
28.593903,34.037292,7.690094,0.0007072978,0.032933112,0.24469593
28.493345,34.04558,8.019691,0.0006801365,0.033040654,0.24665178
28.453033,34.077885,7.943164,0.0006469933,0.03322155,0.25206143
28.427124,34.097652,8.702223,0.0005835207,0.03331069,0.25266236
28.436491,34.084846,10.241648,0.0005108519,0.033298735,0.25219065
28.546028,34.06687,11.897421,0.00041628635,0.03328199,0.25037602
28.635597,34.10412,12.531719,0.00044228978,0.033408344,0.25135767
28.183012,34.231064,11.572796,0.00043921376,0.03314804,0.24566866
27.740673,34.360542,9.957144,0.00039149047,0.033111002,0.24496797
27.363556,34.443897,8.833664,0.00034474814,0.033095524,0.24313214
27.180864,34.476906,8.14246,0.00029155792,0.032759696,0.24044552
27.059523,34.450893,7.631436,0.0002709116,0.032500084,0.23882523
26.981792,33.84009,8.739053,0.0070872535,0.031731434,0.22933903
27.067036,33.08791,14.488277,0.00052098656,0.027929934,0.21889982
27.629824,32.98957,16.81083,0.0007800071,0.029407442,0.22878385
27.811562,33.10465,16.410532,0.0010685391,0.029805915,0.23220915
27.945976,31.724628,21.483706,0.0018640088,0.030138832,0.23621508
28.069841,30.159992,30.164673,0.0022398196,0.030642591,0.23517548
27.942858,29.487179,33.579185,0.001719347,0.030885668,0.23090278
27.777218,29.262178,34.866585,0.0012526575,0.0306245,0.22607449
27.668404,30.124962,30.987822,0.00087810296,0.031102084,0.22436081
27.354136,30.569683,28.975721,0.0005112052,0.030528089,0.2192619
27.143368,31.289888,27.67879,0.00031600925,0.028882219,0.21128282
27.006948,32.169224,23.155067,0.0003556224,0.027578596,0.2056916
27.105839,32.49788,21.466997,0.00047503161,0.026752127,0.20730084
27.261456,32.813717,16.716959,0.00042774124,0.028116886,0.21410418
27.45346,33.10894,12.340574,0.00032978563,0.02875087,0.2200432
27.38629,33.359917,9.5806,0.0002949729,0.029121468,0.2249131
27.357391,33.472763,8.487109,0.0002628286,0.029470423,0.23047504
27.183744,33.592194,7.9213376,0.00023241274,0.029995633,0.23518613
27.599104,33.61816,8.228714,0.0002111494,0.030392138,0.24039653
27.445406,33.575356,9.969325,0.00023271608,0.030290676,0.24006161
26.886913,33.68643,10.260121,0.00028870913,0.03023719,0.24562296
26.216997,33.853043,9.20525,0.00024706236,0.03096823,0.25407812
26.431274,33.86352,10.021495,0.00015592917,0.031355023,0.25713238
26.322042,33.92441,10.916783,0.00017032088,0.031584058,0.2588339
26.28487,34.03855,11.056433,0.00024103375,0.031707276,0.25938663
26.351418,34.127804,10.229091,0.00026143488,0.03201171,0.2635505
26.235142,34.232265,9.070161,0.00026505056,0.03228792,0.2664388
26.072124,34.362988,7.8303328,0.0002569549,0.032194186,0.2643589
25.973585,34.46829,6.5113144,0.00023224398,0.032300685,0.2665324
25.892529,34.547787,5.8209457,0.00021855834,0.03255097,0.2668398
25.629204,34.625694,5.6754704,0.00022163094,0.032369055,0.263396
25.429218,34.697945,5.0278115,0.00020741997,0.032780483,0.26614347
25.337254,34.75745,4.9222,0.00019419346,0.032850564,0.26596063
25.16942,34.80491,4.8665547,0.00020628991,0.03310899,0.26599967
24.998207,34.862606,4.376453,0.00019079915,0.033353753,0.2668535
24.73993,34.913902,4.4261193,0.00033004268,0.03359502,0.26522872
24.627176,34.94755,4.5086603,0.00021333018,0.033798203,0.26401177
24.668392,34.98915,4.650396,0.00018183196,0.03404005,0.26309094
24.74156,35.024837,4.6688395,0.00017620578,0.033929147,0.26195014
24.87219,35.066395,4.303652,0.00024167703,0.03441521,0.2635104
24.842733,35.082848,4.682418,0.00023297063,0.034133837,0.26225272
25.135695,35.064987,4.811839,0.00017000167,0.034207728,0.26419786
25.49626,35.04668,4.735867,0.00015709006,0.034511797,0.2661733
25.446873,35.046272,4.5779386,0.00019217678,0.03467802,0.26716587
25.422323,35.06052,4.023695,0.00014862917,0.034875754,0.2689968
25.458462,35.05781,4.3609395,9.271688e-05,0.03507095,0.26935905
25.399776,35.069576,4.503374,9.0424175e-05,0.03521087,0.26997975
25.251324,35.084328,4.6646314,0.00011539599,0.035206016,0.2695422
24.938631,35.10398,4.732697,0.00015696339,0.034792006,0.26860803
24.688747,35.11322,4.9782076,0.00013562378,0.03440687,0.26831278
24.761677,35.110264,5.5380783,9.841971e-05,0.034206424,0.26751223
25.03436,35.11652,5.8056903,6.4333515e-05,0.034635827,0.2679311
25.143526,35.134636,5.840749,0.00012702562,0.034994178,0.2674407
25.151638,35.172485,5.4590025,0.0002069522,0.035195455,0.26580366
24.9574,35.211998,4.999915,0.00018786057,0.03542662,0.26385546
24.743837,35.242233,5.2133813,0.00020252727,0.035367355,0.2628937
24.427885,35.24487,5.699414,0.00020403162,0.034778826,0.26086324
24.064838,35.206936,5.803459,0.00022674515,0.03433168,0.26042992
23.744621,35.198826,5.839324,0.00020427539,0.033987857,0.26050958
23.601442,35.208275,5.1187634,0.00020683986,0.034145303,0.26230627
23.744358,35.234093,4.4649115,0.00016832235,0.034582682,0.26446775
23.776838,35.237785,4.4409037,0.00016722758,0.03454679,0.26310578
23.829954,35.196114,4.5581713,0.000110974084,0.03426409,0.26397115
23.370451,35.204426,4.5813403,0.00019527838,0.033944763,0.26497406
23.278435,35.217808,4.463555,0.00019737416,0.034253065,0.26883727
23.022459,35.208183,4.6980886,0.0002029043,0.034029625,0.2709289
22.97968,35.20257,4.7074447,0.00017108046,0.03406941,0.2744642
22.969547,35.23538,4.1949725,0.00015370741,0.03474581,0.2770778
23.23522,35.254547,4.0194235,0.00020524488,0.03515511,0.27911893
23.508625,35.26351,4.328559,0.00024006734,0.03530272,0.28057078
23.739666,35.26442,4.4320536,0.00020284313,0.03534333,0.28187412
23.910404,35.26176,4.619587,0.00017488863,0.035385046,0.2819006
24.02717,35.25914,4.6716948,0.00018670068,0.035414465,0.28233665
24.133831,35.26005,4.2622137,0.00021282177,0.035907403,0.28541192
23.849169,35.27673,4.037959,0.00016583968,0.036232796,0.28671
