temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
29.931042,35.771233,0.09282999,1.5839694e-06,0.03098553,0.09453952
30.072617,35.77559,0.06968554,6.8797846e-07,0.0310867,0.0944365
29.924688,35.77518,0.05936655,1.125174e-06,0.030694028,0.09395429
30.059883,35.782627,0.051896937,1.1461835e-06,0.03046893,0.09377688
30.196821,35.794678,0.052685693,1.1152655e-06,0.030456036,0.093501285
30.41412,35.812107,0.05807809,7.0175366e-07,0.030607888,0.0933083
30.715248,35.826828,0.0724235,4.5816972e-07,0.03069695,0.09292592
30.448172,35.771397,0.07924102,8.1638314e-07,0.030608974,0.09211289
30.003029,35.703045,0.0885997,1.2972482e-06,0.030239893,0.09154076
29.890455,35.667156,0.09036411,8.7995556e-07,0.030011572,0.09142164
29.641178,35.58393,0.06788844,9.874096e-07,0.029907258,0.09141829
29.592503,35.56433,0.06995548,9.910754e-07,0.029608099,0.09090928
29.316555,35.572914,0.06551108,1.0768864e-06,0.029706795,0.09099533
29.05151,35.5618,0.11808595,4.0048603e-06,0.028942289,0.08749168
29.014076,35.547714,0.10260169,1.1698216e-06,0.028161244,0.087187275
28.886845,35.504063,0.085427165,1.2223583e-06,0.028256027,0.087636404
28.867474,35.48666,0.07403626,9.81611e-07,0.028356649,0.08829316
29.127117,35.465736,0.06608073,3.9944905e-07,0.02860315,0.08942464
29.328535,35.453957,0.068797596,3.584171e-07,0.028771654,0.09041793
29.47609,35.457935,0.084003545,4.6792385e-07,0.02902146,0.09133526
29.70991,35.465813,0.09944275,2.4271924e-07,0.029090188,0.09189222
29.954617,35.468746,0.11034157,3.3757124e-07,0.029491924,0.092676334
29.758833,35.46602,0.10191092,1.0143125e-06,0.029635618,0.09302227
29.715233,35.4529,0.118734464,6.9337744e-07,0.029516764,0.09287402
30.090729,35.44323,0.14801316,2.7530916e-07,0.029607784,0.0930245
30.179003,35.446712,0.12202089,4.931e-07,0.029712334,0.09286947
29.734,35.387825,0.12055517,3.04918e-06,0.02939555,0.0908747
29.185452,35.388237,0.25322965,1.0517163e-05,0.028438816,0.084681496
28.806694,35.388733,0.54143214,2.6487218e-05,0.026971692,0.07670542
28.300203,35.334267,0.91495377,4.492643e-05,0.025314773,0.0696148
27.901001,35.01686,1.1598668,2.6771788e-05,0.023832228,0.064423606
28.363615,35.050648,0.44774038,9.201877e-06,0.023265986,0.066645466
28.392338,35.051712,0.19880144,8.319797e-06,0.023358932,0.06902614
28.142605,35.03295,0.15062594,1.1270222e-05,0.02326038,0.071093656
28.285805,35.049232,0.13495904,7.5872913e-06,0.024534667,0.07395828
28.246183,35.06611,0.16400833,4.339301e-06,0.0253592,0.0769237
27.972227,35.068214,0.22103107,3.3987872e-06,0.025584646,0.07920702
27.70667,34.997406,0.2816422,3.044355e-06,0.025561856,0.081496626
27.555464,34.96286,0.32087174,2.840311e-06,0.025626877,0.08426221
27.716576,34.86774,0.33488685,5.0885465e-06,0.026105037,0.08718988
27.97801,34.733162,0.3386399,9.207971e-06,0.026494544,0.09015056
28.306162,34.76602,0.30548704,5.9515837e-06,0.02699371,0.093235925
28.431581,34.78121,0.23921874,2.9624866e-06,0.02767808,0.09619208
28.606943,34.792732,0.20603544,1.7161026e-06,0.028235782,0.09847995
28.966166,34.795704,0.17616495,9.777951e-07,0.028687805,0.10015585
28.876482,34.80298,0.15570071,9.822181e-07,0.028841315,0.100968406
29.137398,34.75777,0.13318059,9.994022e-07,0.029059207,0.10157687
29.024052,34.119392,0.18159844,4.5590215e-05,0.02856623,0.10097092
28.734474,33.985237,0.5524672,0.00017094605,0.027939655,0.09973084
28.668303,33.835,0.8130813,0.00011920544,0.026379455,0.09775321
29.119007,33.846157,0.87165564,6.959385e-05,0.025086889,0.097013995
29.077112,33.878433,0.6802044,6.9524816e-05,0.024368666,0.0976631
28.998302,33.944912,0.2924488,3.1822576e-05,0.023310373,0.097802594
28.934702,34.02554,0.3182861,2.0284175e-05,0.022896996,0.10068493
28.929438,34.072224,0.6850944,1.2363426e-05,0.022206971,0.10168382
29.041452,34.1348,0.3395344,8.996697e-06,0.02222533,0.10669926
29.266819,34.189022,0.21689598,4.768791e-06,0.022710426,0.110384926
29.26706,34.243195,0.19484483,4.3598466e-06,0.02359019,0.11401765
29.256216,34.295925,0.19120897,4.9865203e-06,0.024571517,0.11695201
29.102413,34.329075,0.19334786,5.8962646e-06,0.024871795,0.11793423
29.11309,34.371033,0.19018407,4.240026e-06,0.025215767,0.119667634
28.893188,34.393906,0.16376397,4.074088e-06,0.025530593,0.120901816
28.64627,34.421562,0.2086894,3.9179467e-06,0.02575921,0.12182067
