temp_mean,salt_mean,DIN_mean,FineSed_mean,SG_N_mean,SGH_N_mean
29.27729,35.419838,3.8397043,0.0006116876,0.03190226,0.27467805
29.203428,35.43011,4.2166996,0.0009194596,0.03190735,0.26616248
29.144798,35.458557,4.495323,0.00096808816,0.031962235,0.2587145
29.22507,35.479477,4.3566074,0.00082606304,0.031982634,0.25228518
29.729084,35.433304,4.5217624,0.00060394756,0.032008383,0.24631937
29.842648,35.426514,4.037761,0.00044499995,0.03184123,0.23972234
30.065495,35.398254,3.6360164,0.0003057276,0.03183382,0.23455347
29.952732,35.400196,3.2468104,0.00022014845,0.031610344,0.2294783
30.141026,35.37985,3.0169477,0.00013888454,0.031791303,0.23181556
30.227583,35.37264,2.4506018,0.00011511101,0.031851836,0.23818043
30.189241,35.368706,2.0692132,0.00012574882,0.031761315,0.24795753
30.286001,35.36292,1.7189746,0.0001269141,0.031861193,0.26238844
30.491173,35.33989,1.6636062,0.00012833643,0.031744048,0.27528194
30.426891,35.286766,2.2294135,0.00012563067,0.03165346,0.28723347
30.184908,35.228306,5.108941,0.00013968238,0.031380434,0.2902084
29.775478,35.18253,7.343996,0.00015791276,0.03102064,0.28758866
29.728294,35.0904,7.443959,9.785737e-05,0.030979218,0.28882882
29.660069,34.990475,6.1585264,0.00012327003,0.030878473,0.29196888
29.83945,34.688583,5.032275,0.00021333914,0.030664034,0.28877735
29.980099,34.32571,3.7220995,0.0005002431,0.030882968,0.28449786
29.962704,34.045925,3.174592,0.000772172,0.03116251,0.2730719
30.02573,33.765835,3.1087291,0.0010902653,0.03130739,0.259192
29.654276,33.543224,3.4059992,0.00067977054,0.031108912,0.2496682
29.51402,33.162106,4.7638645,0.00065361714,0.031014552,0.23957875
29.652964,32.183994,8.064644,0.0006418496,0.03048599,0.2302437
29.818935,31.228424,9.617865,0.00094773155,0.029864151,0.22373357
29.940655,30.601444,11.9637,0.0015361623,0.028594194,0.21468124
29.847017,28.85505,16.706734,0.0019876834,0.028405841,0.2070195
30.130514,27.252735,20.735859,0.0019340137,0.026692994,0.19598396
30.173382,24.443653,26.302225,0.0016820547,0.025142722,0.18535669
29.879377,24.247812,31.19876,0.0013489808,0.02372383,0.17362745
30.292011,24.275238,40.95383,0.0011890706,0.022286447,0.1668628
30.089653,24.882347,40.79073,0.0012795574,0.021157991,0.15835425
29.74398,26.001583,47.27757,0.0017687137,0.019817593,0.14654075
29.774977,26.580078,50.96971,0.0028556327,0.018770728,0.13787493
29.57149,21.40024,52.764668,0.0040850816,0.017815594,0.1309876
30.112232,21.506105,55.550632,0.004786554,0.016776334,0.12233201
30.394749,20.3727,56.2752,0.005149064,0.01591767,0.12004749
30.52869,20.96452,51.463524,0.0052456656,0.014983097,0.11458261
30.685953,22.053707,51.030136,0.005921055,0.01411459,0.10780708
30.73053,21.812532,51.48395,0.0044614007,0.013309473,0.099849805
30.856056,21.765694,54.03986,0.0033700569,0.012561312,0.09173998
31.031158,19.955412,61.578213,0.0025609087,0.011862414,0.08393569
31.223232,18.054487,68.25292,0.0019006879,0.011206931,0.07701142
31.109638,17.533237,68.14145,0.0012303942,0.010590881,0.07127612
31.172285,18.202787,74.71669,0.00095622265,0.010021944,0.066482425
30.859314,20.502346,81.13881,0.0008017011,0.009511819,0.062284376
30.796604,22.069345,73.12283,0.0008194854,0.009059567,0.058597088
30.746538,23.72225,60.86294,0.0008086142,0.008686831,0.057517666
30.9119,25.033825,51.80459,0.00076483045,0.008455066,0.058109503
30.98956,26.076412,43.788887,0.0006621393,0.008314725,0.060089648
31.187479,26.351105,41.175327,0.00061542407,0.00814595,0.062412962
31.209524,26.525167,40.243065,0.0005407677,0.008083049,0.066581614
30.922886,26.583265,37.377365,0.00046600343,0.007971811,0.070538335
30.310038,27.213665,35.35272,0.00043805825,0.0076297848,0.06719554
30.489681,27.512926,40.491356,0.00037237536,0.0074039944,0.06687164
30.173933,27.724266,40.88914,0.00035283124,0.0072613875,0.06829753
29.8819,27.999172,43.71429,0.00038010874,0.0069901966,0.06744863
29.745516,28.085062,47.05841,0.000461237,0.0067935837,0.06988451
29.73881,27.946684,60.19027,0.00054123317,0.006726545,0.07314962
29.6007,26.045275,63.554985,0.00061821577,0.0067545082,0.07828892
29.453016,24.744453,62.371426,0.0005857009,0.006686591,0.083826646
30.066597,25.294281,58.22158,0.0005433477,0.0066384147,0.09087132
30.515074,26.47076,54.437992,0.0005069053,0.006733072,0.098502435
30.555702,27.47678,48.588192,0.00046845304,0.006823922,0.10248573
31.003017,28.038239,44.936764,0.000425539,0.007172096,0.111062095
30.688948,29.427204,39.18185,0.00047370448,0.0074587734,0.11751415
30.251516,29.729748,34.515804,0.0006587862,0.00718002,0.11666267
30.089508,28.792818,31.040285,0.0010728992,0.0068945265,0.11690879
30.358196,29.75103,32.693558,0.0013459615,0.0071873516,0.1325866
29.986525,29.926199,31.833101,0.002212639,0.007200294,0.13760096
29.371511,29.882202,32.317604,0.0031730197,0.0070414413,0.1434678
29.0613,29.569363,32.207695,0.0022497806,0.007027594,0.14969927
28.880602,29.546663,28.526764,0.0016289218,0.006872826,0.15179025
28.70234,29.051065,29.197744,0.0009200847,0.0066618985,0.14961945
28.72607,28.7669,32.47506,0.0006588387,0.0064380276,0.14689192
28.565002,27.571169,35.954624,0.0007890715,0.0062282984,0.14384618
28.53882,26.588459,44.158504,0.0012332579,0.006037828,0.14194615
28.312113,26.065643,45.50201,0.004990881,0.0058298237,0.13884331
27.645771,21.855309,67.26552,0.01642349,0.005638487,0.13232258
27.152407,12.027734,101.403854,0.02389582,0.0054695066,0.12307223
27.46681,8.8352995,84.58328,0.031012453,0.005313321,0.111825176
27.485739,7.8885145,87.31116,0.027839972,0.0051616016,0.10116576
27.826338,9.330018,100.21732,0.030119138,0.005012441,0.09152305
27.668203,8.339678,113.86951,0.029050162,0.0048710043,0.08301919
27.42018,8.87705,107.463585,0.020632956,0.0047369064,0.07542928
27.60507,9.263088,114.780914,0.012770845,0.0046138773,0.0688361
27.766052,10.415732,115.747154,0.009064929,0.004490236,0.062797025
27.939486,11.712484,118.59412,0.0060430467,0.0043702526,0.05728287
28.175081,12.53505,115.68262,0.004300091,0.0042548915,0.05224824
28.022512,13.725199,124.34211,0.0030945374,0.004145619,0.047729257
28.423382,14.858825,127.597206,0.0023280913,0.004044934,0.04377937
28.723503,16.613,131.18451,0.001793505,0.0039473716,0.04024522
29.128885,18.202341,130.32327,0.0014772156,0.0038533062,0.037111755
29.38226,20.384092,128.75543,0.0013839568,0.003763539,0.034304075
29.09608,22.531532,112.267075,0.0015015948,0.0036791095,0.031937476
28.88515,24.061035,110.95667,0.0015722205,0.003602359,0.030041669
28.811932,25.165184,108.575066,0.0015747038,0.0035317712,0.028695477
28.700182,26.030375,109.097855,0.0013573488,0.003465408,0.02760912
28.689772,26.59028,108.14617,0.0012034414,0.0034026674,0.026598323
28.788784,26.547424,114.984184,0.0010734745,0.0033414317,0.025584677
28.49656,27.00995,123.327705,0.0008912133,0.003283707,0.024819426
27.99171,28.304747,145.29414,0.0013826096,0.0032326109,0.024365677
27.49878,28.965189,140.59465,0.0011336063,0.0031896585,0.024313899
27.40055,29.695574,130.61859,0.00087680644,0.003164371,0.024973642
27.055523,30.445131,118.70578,0.0007468443,0.0031471509,0.02536516
26.899065,31.055552,107.916534,0.0005093522,0.00310991,0.025295176
26.924492,31.496317,102.68404,0.0004676538,0.0030978161,0.025955014
27.238495,31.71823,99.3916,0.0004067087,0.0031720807,0.028154872
27.491304,31.955248,100.300064,0.00038899865,0.0033437163,0.030990016
27.616154,32.152023,102.46872,0.00036991786,0.0035173544,0.034226358
27.792131,32.268246,108.83454,0.00034088048,0.0037034524,0.038147002
27.9312,32.29081,115.98315,0.00031108796,0.0038645528,0.041634757
28.060364,32.264835,118.26952,0.00029752613,0.0040131314,0.046131797
28.187946,32.20925,133.93443,0.00023484764,0.0041433433,0.05190007
28.205238,32.050045,131.82306,0.00023584215,0.0040986994,0.05655607
27.815886,32.300125,135.14227,0.000256717,0.0040104073,0.05876708
27.24808,32.560307,168.47629,0.00034163293,0.00388665,0.059433877
26.627361,32.648098,164.75659,0.0003474378,0.0037840789,0.060555384
26.822727,32.242607,143.24391,0.00032575306,0.0037710143,0.06352194
27.060469,32.2931,116.58292,0.0004188734,0.003991976,0.0703391
27.050564,32.915436,125.29027,0.0008967971,0.0042160344,0.07718936
26.962955,33.125458,112.33691,0.0011515201,0.004426643,0.08357466
27.00293,33.329857,100.1071,0.0011861078,0.0047361352,0.091307834
27.109518,33.52621,87.3979,0.0010505437,0.005122877,0.100248374
27.265247,33.65673,73.652596,0.0007994817,0.0055375183,0.11099072
27.149601,33.688522,68.7813,0.000751024,0.0061618616,0.122134246
27.015224,33.700478,67.27785,0.0006260751,0.0069498452,0.13833144
26.859882,33.707912,65.22508,0.00053176226,0.007825455,0.1576964
