temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
20.205873,36.115776,25.034418,0.32244965,99.18551,2.491398e-05,0.154015,0.026453089,0.22389784,0.048878938,0.012580851,0.0026729759
20.898056,36.16448,29.185513,0.1711438,93.24498,3.8192407e-05,0.17774254,0.028264541,0.22129679,0.042303305,0.011034773,0.001930115
22.80605,36.058327,35.42163,0.14352106,90.207146,4.8442347e-05,0.19774327,0.031142654,0.19448948,0.033285163,0.01025898,0.001509009
25.466074,36.211693,41.537792,0.08386908,92.607285,4.250649e-05,0.21008049,0.03505153,0.15278015,0.02499629,0.009827176,0.0014104294
27.960865,36.49487,41.44135,0.06529434,96.28432,2.8221e-05,0.2105755,0.03826275,0.11807678,0.024450487,0.009967634,0.0017732689
29.34823,36.04431,35.397884,0.9768529,106.012146,5.53791e-05,0.18220222,0.030792676,0.09547379,0.022582974,0.010798836,0.0023041754
30.037437,35.077038,25.793266,2.2860296,120.79247,0.00012122913,0.15563512,0.032418035,0.097615175,0.03251245,0.012925013,0.0042072413
28.58665,33.38471,19.22976,9.940692,136.60307,0.00033216662,0.14208837,0.026851416,0.08386373,0.026483295,0.012708776,0.004072927
29.3522,33.643078,19.738808,17.766596,139.2603,4.3973076e-05,0.12667972,0.031397305,0.09917023,0.032245662,0.012494662,0.0039738966
26.861572,35.214336,20.651972,9.772757,125.031,4.37079e-05,0.1376144,0.030866284,0.09082044,0.028907893,0.012837181,0.004431084
23.615173,35.961246,22.004353,2.224218,116.079025,3.3241544e-05,0.15025365,0.032365274,0.14798293,0.051002793,0.014258533,0.0047189556
21.433855,36.16652,18.516594,0.7408211,106.89227,2.7377242e-05,0.15243262,0.028916828,0.20383605,0.061042324,0.013299746,0.0037501415
20.197643,36.125416,23.161816,0.23864971,96.929276,2.2273309e-05,0.16346394,0.028267497,0.23209015,0.053552527,0.01244351,0.002635351
21.260767,36.061523,27.141314,0.09416627,93.04628,2.081018e-05,0.18376212,0.028588913,0.22587004,0.04257441,0.01116657,0.00198059
23.213999,36.236355,36.52547,0.06582722,92.35599,2.3623135e-05,0.19443174,0.028874824,0.19678181,0.034136537,0.010336358,0.0014921628
25.18575,36.511375,38.45645,0.057482205,94.05156,2.3078164e-05,0.2064835,0.032995544,0.15918876,0.027826397,0.009852285,0.0014513591
27.65688,36.538822,38.02352,0.06512256,97.4889,3.0496285e-05,0.19998354,0.03461103,0.12804599,0.0297577,0.010131005,0.0017841846
28.76524,36.733295,38.145958,0.054599013,98.80988,3.4960856e-05,0.18841305,0.035456993,0.10702118,0.024493957,0.010483984,0.0018881479
29.138208,36.403893,39.67181,0.06350091,96.10418,3.640206e-05,0.18800904,0.03761135,0.09619668,0.022894857,0.011030829,0.002039409
29.147377,34.764076,23.695356,7.8067913,112.05475,0.00017956436,0.16737251,0.037674718,0.07872759,0.021190157,0.012689118,0.0037714115
28.159693,34.766068,19.638786,15.684109,117.79764,6.706051e-05,0.16517834,0.036221933,0.0710193,0.02257135,0.012457205,0.0039549423
26.988754,35.496246,21.773623,5.2151923,108.26788,3.779844e-05,0.15628304,0.03236822,0.110009916,0.04533161,0.013839948,0.00506423
24.882576,35.87257,19.697962,1.498711,100.34919,2.5018695e-05,0.15162572,0.03123852,0.1551609,0.055199627,0.013462259,0.0041693794
