temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
19.82272,36.112076,47.98309,0.24483356,94.54495,0.00044535313,0.35092732,0.04931687,0.13384452,0.021631371,0.00639372,0.00086301955
21.696146,35.971184,60.80214,0.16755599,91.879265,0.0003352187,0.35721067,0.04629693,0.12191533,0.01798175,0.006300889,0.0007408402
24.376837,36.13217,69.48596,0.36915475,85.960396,0.00032652527,0.33306006,0.04074496,0.09314322,0.013923391,0.0057659615,0.00065381516
26.895323,36.328995,66.116455,0.57395005,86.67743,0.00031897437,0.3023281,0.04235632,0.07326444,0.0128238825,0.005974067,0.0007770828
28.185825,36.001534,57.03134,0.36884257,95.36888,0.00042806254,0.27997166,0.049711682,0.065624386,0.014320584,0.006732194,0.0011813324
29.606909,35.72038,59.163048,0.28841504,99.76381,0.00033714448,0.26668355,0.050048806,0.062005643,0.015561128,0.0070545785,0.0014403977
28.027409,33.62526,49.518826,4.1886897,109.98379,0.0018653724,0.25007716,0.04285647,0.057140555,0.013255972,0.0068538454,0.0014531742
28.454084,33.077034,43.928265,10.497797,109.60197,0.00026276574,0.21764053,0.04619646,0.078084916,0.03194761,0.0100203715,0.0045411685
25.989382,34.45812,42.820953,1.066711,91.02539,0.00035866047,0.22749032,0.04204798,0.13025634,0.04384029,0.009587477,0.003112995
22.476326,33.92835,34.74981,3.5260475,95.77372,0.0012078914,0.22757886,0.03551287,0.13590081,0.03987388,0.008271677,0.0023263302
20.670183,35.46458,34.677254,0.485768,90.92429,0.0006080764,0.25165236,0.045680463,0.17775033,0.04312282,0.0083366325,0.0018590136
19.453087,35.882538,41.333572,0.35979563,87.33826,0.00020042332,0.29305455,0.045897212,0.16517068,0.027390234,0.0069736727,0.0010251172
20.183811,36.09249,50.544052,0.64603025,87.308395,0.00016945055,0.32395697,0.04393764,0.1423101,0.020612065,0.006313937,0.00078088813
22.03836,36.096203,60.69125,0.3845442,89.658554,0.00024020896,0.32893407,0.042580005,0.118765205,0.016542478,0.006164951,0.0006886428
24.7102,36.35407,63.206802,0.38394055,88.465195,0.0003167362,0.31592065,0.042637136,0.0924519,0.014412375,0.005788979,0.0007222136
26.510078,35.988808,64.68939,0.4738813,87.80742,0.00024146245,0.30133998,0.046177007,0.078697115,0.013887784,0.0062028817,0.0008484068
27.749441,36.223778,63.60881,0.33227688,87.02527,0.0003999946,0.28512943,0.04251739,0.06644866,0.012277033,0.00636417,0.00089530455
28.118156,35.931496,60.8043,0.42291218,88.21593,0.00070357893,0.27063864,0.043464575,0.058904257,0.012012705,0.006660603,0.001069964
27.956896,34.90456,48.160503,0.96375537,99.23237,0.00063207984,0.24555054,0.048814952,0.06938407,0.020848269,0.008462957,0.0023659861
27.8492,35.433163,53.08221,0.1837936,94.50853,0.0003133567,0.26237896,0.05739881,0.074127845,0.019790908,0.0076847314,0.001691835
26.3539,35.681973,46.16052,0.49304518,85.23831,0.0010010559,0.2636717,0.05491771,0.0657009,0.016318921,0.007209908,0.0014928768
24.186024,35.797997,40.417957,0.65369034,81.33206,0.0001896582,0.27450183,0.05565789,0.07732556,0.02059121,0.008155746,0.00194346
20.841236,35.486107,32.52729,2.0546896,85.958275,0.0019280808,0.2701125,0.046062004,0.09106995,0.023750845,0.008420611,0.002124668
19.520155,35.408367,37.087303,1.0179504,92.60523,0.0010505824,0.3125117,0.05312942,0.12771982,0.026935477,0.008290159,0.0015634501
20.541985,35.56091,48.43619,0.82788527,90.56369,0.00046968242,0.36664423,0.06224326,0.1254542,0.022193141,0.006918002,0.0009916719
22.63135,35.698143,51.671665,0.7366716,89.40433,0.00029246154,0.38815737,0.058759347,0.10717575,0.018309196,0.006528967,0.0008952587
