temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
23.185383,35.504326,46.61179,0.16843441,86.71685,0.00012211702,0.03886111,0.005618288,0.34965146,0.071627915,0.00872353,0.0015044659
25.0564,35.55552,53.478123,0.13753167,84.367676,9.588714e-05,0.03795649,0.0053506186,0.32333308,0.06572782,0.008422962,0.0013934209
26.705095,35.69037,61.457092,0.27053386,77.62784,0.000108396525,0.034884103,0.004853495,0.28073314,0.06004793,0.008330669,0.0014242211
28.69305,35.86121,61.124836,0.28794742,73.19969,9.8858545e-05,0.032454424,0.004582873,0.24726711,0.05773437,0.008493361,0.0015768752
30.574516,35.382248,58.044086,0.40308443,73.34156,0.00012271389,0.029114746,0.0046837074,0.21702029,0.06258667,0.008778388,0.0019084564
30.418343,34.2198,34.222897,3.3170133,82.48973,0.00030987908,0.027556121,0.005559229,0.20316888,0.063718475,0.009359292,0.0024796894
29.976685,34.513493,40.795853,4.317441,81.77321,0.0002214009,0.027811872,0.0056260824,0.1980156,0.07215622,0.010215799,0.003147079
30.184874,34.792084,46.767677,0.25036705,81.690834,0.00011622238,0.027674453,0.005501958,0.25851402,0.09252138,0.009617824,0.0025122424
28.601856,35.13317,48.438503,0.25986877,88.511345,0.00010550771,0.027984155,0.0053060576,0.22907016,0.07050259,0.009676637,0.002384068
26.388807,35.40301,42.917175,0.6257465,88.17529,0.00011864559,0.029591035,0.005330473,0.24487121,0.068235904,0.00991776,0.00233998
23.744556,35.827827,33.14237,1.8058096,81.04347,0.0001571076,0.030870084,0.0054603186,0.28112504,0.071722865,0.010221,0.002350564
22.580212,35.911064,41.084347,2.1492136,83.05632,0.00013382813,0.033457797,0.005175084,0.3108729,0.06774025,0.009880462,0.001939126
23.523975,36.09092,47.92673,1.6063175,86.021904,0.000114966635,0.03497491,0.0048568565,0.3102694,0.06281675,0.009319646,0.0016154665
25.522776,35.940132,59.018246,1.0512067,79.33186,0.0001149887,0.03339203,0.00451794,0.2805863,0.055735502,0.008954709,0.0014818163
26.028963,35.777477,58.761253,2.1307893,72.26075,0.00015013621,0.031533673,0.0043001,0.25565857,0.053569697,0.008859057,0.0015683391
28.837383,35.483562,56.995346,1.6263472,73.717445,0.00011111563,0.029353837,0.004317637,0.22196889,0.052349072,0.008952317,0.0017398703
29.919273,35.51282,55.924316,1.8353925,72.911896,0.00012415684,0.026601043,0.004166549,0.19488901,0.050644737,0.009322408,0.0019897656
30.660563,34.86981,52.048687,0.96655095,72.69411,0.00011110718,0.025021113,0.004132171,0.18958846,0.055849515,0.009743715,0.0022621627
31.018665,33.11886,33.90244,4.3198657,86.590385,0.00025688895,0.023044579,0.0052529317,0.16536686,0.060758848,0.010325419,0.0033471254
29.844992,33.11296,25.48447,8.344564,97.509636,0.0003769421,0.022661077,0.005450037,0.16952778,0.07363873,0.010495384,0.0039637606
28.113382,34.260674,37.943665,4.6085863,93.871445,0.00015436075,0.025574578,0.0057628793,0.20909205,0.07299533,0.011256416,0.0038578263
