temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
20.205873,36.115776,26.890705,0.12132726,89.20829,1.9837404e-05,0.17102148,0.02881547,0.17466544,0.035305828,0.012302058,0.0023265362
20.898056,36.16448,30.772095,0.09931234,85.76833,2.756e-05,0.19362709,0.029683905,0.16807699,0.029243521,0.010650711,0.0016103965
22.80605,36.058327,36.991833,0.08750976,84.322365,3.529044e-05,0.20828167,0.030988865,0.14738701,0.023472209,0.01019916,0.0013947412
25.466074,36.211693,43.1324,0.0618853,87.036995,3.260384e-05,0.2085463,0.031179212,0.118395366,0.018944794,0.009722147,0.0013074997
27.960865,36.49487,42.985928,0.057978716,90.75192,1.9724604e-05,0.19844466,0.033335023,0.09508718,0.018626487,0.009815583,0.0015975162
29.34823,36.04431,38.8167,0.1756833,97.994865,2.4252036e-05,0.17747033,0.031979933,0.085145645,0.021665163,0.0109358765,0.002344923
30.037437,35.077038,31.509949,0.6753014,106.777176,4.7217727e-05,0.16767463,0.035121974,0.08323816,0.022921091,0.0118925,0.002999843
28.58665,33.38471,24.134602,4.340669,114.59929,0.000102129074,0.14610516,0.030427761,0.06913258,0.021269903,0.012380985,0.0037533653
29.3522,33.643078,25.82746,4.3163824,114.671295,3.199777e-05,0.14636447,0.03304398,0.08018293,0.027521959,0.013143223,0.0043021073
26.861572,35.214336,25.70106,0.7031857,106.512665,3.20451e-05,0.14428611,0.031123986,0.10150813,0.03443495,0.0141612105,0.0047381823
23.615173,35.961246,26.39223,0.17919438,100.61655,2.4183548e-05,0.16120742,0.034017283,0.13607119,0.039399527,0.01328114,0.003513037
21.433855,36.16652,20.976816,0.3069517,94.10729,2.0917973e-05,0.16575696,0.030986013,0.15743609,0.04249991,0.013288345,0.0034515464
20.197643,36.125416,25.107471,0.16245078,87.222176,1.766375e-05,0.17740883,0.030097079,0.18015492,0.037360992,0.012398295,0.0022726918
21.260767,36.061523,28.75056,0.08449158,85.77885,1.5539317e-05,0.19683315,0.02986269,0.17242727,0.02920893,0.0105634425,0.0015187273
23.213999,36.236355,38.242844,0.06100573,86.47018,1.7841905e-05,0.20566963,0.03028657,0.14598267,0.02343986,0.010103936,0.0013318122
25.18575,36.511375,39.89863,0.06593892,88.77732,1.76736e-05,0.20942757,0.031631216,0.11741224,0.019647228,0.00967913,0.0013314727
27.65688,36.538822,39.799706,0.06689759,92.5717,1.9066092e-05,0.19634981,0.0332792,0.09687702,0.019251816,0.010031145,0.0015913638
28.76524,36.733295,39.492672,0.06333473,94.11803,2.6521664e-05,0.18333843,0.033011742,0.08088647,0.017123204,0.010398498,0.0017717219
29.138208,36.403893,40.74512,0.09431148,91.77693,2.7375105e-05,0.17817165,0.033855125,0.07569916,0.016916538,0.011135943,0.0019635516
29.147377,34.764076,28.35756,2.4039545,99.575,6.5431625e-05,0.1585906,0.030139107,0.07074289,0.02121459,0.012571359,0.0034887427
28.159693,34.766068,25.26554,1.9756949,102.91086,3.8173373e-05,0.15522689,0.033020686,0.099818304,0.038237117,0.014624084,0.0048735826
26.988754,35.496246,26.603304,0.15329187,95.26581,2.9314191e-05,0.16181824,0.035456613,0.11916284,0.03792059,0.012895453,0.0035231994
24.882576,35.87257,22.694511,0.17844106,89.434784,1.9341123e-05,0.16130848,0.033206686,0.124802314,0.03698215,0.013277804,0.0035651457
21.92143,35.965454,22.048063,0.43375978,88.73884,2.698558e-05,0.16218133,0.030233001,0.14118412,0.0375726,0.013105993,0.003179483
20.563198,35.04199,20.547523,1.9798349,95.11336,3.0408715e-05,0.16947427,0.02705482,0.16699436,0.040387064,0.012680543,0.0028259086
21.233135,34.741615,25.6388,3.7350152,104.879074,1.8722592e-05,0.18625061,0.030005975,0.20804386,0.049319316,0.012203716,0.0025628405
23.439829,35.400707,30.479874,0.3753363,104.941154,1.4283927e-05,0.1936779,0.030509224,0.19109894,0.034730352,0.010943442,0.0018618619
25.941896,35.620132,38.373356,0.06499035,105.47341,2.188324e-05,0.19412972,0.031193012,0.13383828,0.02401035,0.009973452,0.0015352683
27.772436,35.89928,38.17288,0.076128505,108.16044,2.1742433e-05,0.19057667,0.032627124,0.110434905,0.02288642,0.010253437,0.0017338044
28.87829,36.037426,34.958508,0.120998494,109.376434,3.0077445e-05,0.17850046,0.0330024,0.09876323,0.022508819,0.011126637,0.0021229072
29.284443,35.742496,31.418995,0.15985224,110.97155,3.0224768e-05,0.16441984,0.032116953,0.09899259,0.025073238,0.012336438,0.0027242715
30.279785,36.125984,36.138832,0.08022823,111.26262,2.8497661e-05,0.16583844,0.03666579,0.08382321,0.021317491,0.011146009,0.002336706
29.382196,35.820126,22.03474,3.015609,117.65525,0.000114237446,0.15384872,0.029673353,0.07769448,0.021340117,0.01207459,0.003071882
25.816729,33.328804,20.210075,21.33775,149.02023,3.4306966e-05,0.14648698,0.035677806,0.08067251,0.026722617,0.01471958,0.005283024
23.676964,35.092377,19.007828,16.465261,134.75948,2.168164e-05,0.16006222,0.029768651,0.11945909,0.04090129,0.014614868,0.004883039
21.42248,35.674294,19.619934,0.94017816,127.274,2.0355841e-05,0.15522538,0.028149663,0.18497087,0.051218566,0.014103231,0.0038456542
21.509277,35.79256,25.364185,0.2718293,118.05897,1.3688591e-05,0.15974866,0.028647196,0.19613695,0.04361192,0.012339328,0.0026438872
22.529549,35.80027,31.36668,0.10516857,113.87469,1.0290208e-05,0.17897701,0.030589566,0.17886981,0.035061814,0.0111296605,0.0020538915
24.037825,35.937424,37.513535,0.07177488,114.29576,9.920693e-06,0.19783893,0.032549478,0.1504723,0.026387004,0.01030581,0.0015549159
26.180822,35.26573,27.307379,0.98009133,115.2108,4.934867e-05,0.18561234,0.029984903,0.11848567,0.024593797,0.010521671,0.0019728383
26.70234,35.488186,34.070473,0.11328101,114.52084,2.7830856e-05,0.18477106,0.032000624,0.12575746,0.029348519,0.011409763,0.0021667983
28.838926,35.67786,38.400517,0.07481429,115.995,2.2413393e-05,0.18785,0.03370265,0.11383435,0.024673678,0.010987204,0.0019551099
29.652382,36.105865,31.911894,0.08832401,117.47283,4.1665557e-05,0.16760704,0.033698555,0.09458972,0.026218535,0.011535168,0.0025110052
29.132496,35.97044,29.74906,0.20807804,120.7336,4.3843047e-05,0.1673838,0.033202276,0.08979726,0.024715478,0.01207078,0.0028663403
27.773256,35.76133,24.12413,0.23333195,122.39717,5.0424285e-05,0.15653071,0.03419538,0.09512779,0.029111631,0.01313001,0.003504306
26.01643,35.721607,26.322304,1.4987433,112.01935,4.659214e-05,0.15706222,0.033213157,0.109689064,0.031304583,0.014351454,0.003984814
23.747124,35.834976,24.284248,0.19220456,103.04996,2.7925465e-05,0.18052287,0.03659357,0.12700276,0.033908933,0.012535848,0.0028891328
20.993132,35.882618,24.45296,0.1818892,98.40333,1.7233417e-05,0.19304663,0.034424633,0.15121089,0.036989335,0.012531418,0.0027537935
20.60193,35.756912,27.269892,0.22718523,97.42003,1.2394034e-05,0.1929457,0.03269753,0.17467694,0.035593282,0.012449312,0.0023211755
21.52334,35.815548,34.277,0.11278544,96.70225,1.2938926e-05,0.21705693,0.033009104,0.15952668,0.026669215,0.010462821,0.0014995033
23.35662,35.969654,40.743507,0.10018826,98.83537,1.7469232e-05,0.2298604,0.033183858,0.13482489,0.021036828,0.010050558,0.001307013
25.954124,36.03789,37.334824,0.11626399,101.52338,1.5986448e-05,0.21929806,0.032961942,0.11206037,0.019792281,0.010045184,0.0014554209
27.732216,36.213245,43.759098,0.1025625,104.36335,2.3493858e-05,0.20137224,0.033442575,0.09324424,0.017895505,0.010150593,0.0015486112
28.028652,36.32506,30.72331,0.74316674,106.312546,7.8037025e-05,0.17585427,0.029321484,0.08042064,0.01857874,0.011792433,0.0025490152
28.326065,36.367603,34.393875,0.24250057,108.31254,4.6790192e-05,0.18181598,0.032698877,0.087239884,0.019185293,0.012189792,0.0022530137
28.610796,36.21999,31.421621,0.22337334,111.48819,5.6833447e-05,0.17234367,0.031470176,0.0786865,0.018418875,0.012018898,0.002517966
28.12668,35.975533,26.35544,0.37006608,101.23906,3.0385312e-05,0.17305642,0.034489978,0.08524099,0.023167873,0.013080678,0.0031044884
26.0717,35.94273,27.456572,0.29662278,98.81913,5.1806765e-05,0.1719957,0.033364873,0.08883844,0.023980593,0.012673673,0.0030817634
